ID_GVA46|FILLER|ESTADO_VTO|FECHA_VTO|IMPORTE_VT|N_COMP|T_COMP|ESTADO_UNI|IMP_VT_UNI|IMP_VT_EXT|IM_VT_UN_E|ALTERNATIVA_1|IMPORTE_TOTAL_1|ALTERNATIVA_2|IMPORTE_TOTAL_2|AJUSTA_COBRO_FECHA_ALTERNATIVA|UNIDADES_TOTAL_1|UNIDADES_TOTAL_2
5987||PAG|2023-07-10 00:00:00|7600,0000000|B0000300003206|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
5988||PAG|2023-07-10 00:00:00|9900,0000000|B0000300003207|FAC|PAG|36,6700000|,0000000|,0000000|2023-07-20 00:00:00|10296,0000000|2023-07-31 00:00:00|10692,0000000|S|38,1400000|39,6000000
5989||PAG|2023-07-10 00:00:00|7600,0000000|B0000300003208|FAC|PEN|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
5990||PAG|2023-07-10 00:00:00|7600,0000000|B0000300003209|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
5991||PAG|2023-07-10 00:00:00|7600,0000000|B0000300003210|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
5992||PAG|2023-07-10 00:00:00|9900,0000000|B0000300003211|FAC|PAG|36,6700000|,0000000|,0000000|2023-07-20 00:00:00|10296,0000000|2023-07-31 00:00:00|10692,0000000|S|38,1400000|39,6000000
5993||PAG|2023-07-10 00:00:00|7600,0000000|B0000300003212|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
5994||PAG|2023-07-10 00:00:00|7600,0000000|B0000300003213|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
5995||PAG|2023-07-10 00:00:00|7600,0000000|B0000300003214|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
5996||PAG|2023-07-10 00:00:00|7600,0000000|B0000300003215|FAC|PEN|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
5997||PAG|2023-07-10 00:00:00|7600,0000000|B0000300003216|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
5998||PAG|2023-07-10 00:00:00|7600,0000000|B0000300003217|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
5999||PAG|2023-07-10 00:00:00|7600,0000000|B0000300003218|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6000||PAG|2023-07-10 00:00:00|7600,0000000|B0000300003219|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6001||PAG|2023-07-10 00:00:00|7600,0000000|B0000300003220|FAC|PEN|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6002||PAG|2023-07-10 00:00:00|7600,0000000|B0000300003221|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6003||PAG|2023-07-10 00:00:00|7600,0000000|B0000300003222|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6004||PAG|2023-07-10 00:00:00|12200,0000000|B0000300003223|FAC|PAG|45,1900000|,0000000|,0000000|2023-07-20 00:00:00|12688,0000000|2023-07-31 00:00:00|13176,0000000|S|47,0000000|48,8100000
6005||PAG|2023-07-10 00:00:00|7600,0000000|B0000300003224|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6006||PAG|2023-07-10 00:00:00|7600,0000000|B0000300003225|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6007||PAG|2023-07-10 00:00:00|10100,0000000|B0000300003226|FAC|PAG|37,4100000|,0000000|,0000000|2023-07-20 00:00:00|10504,0000000|2023-07-31 00:00:00|10908,0000000|S|38,9100000|40,4000000
6008||PAG|2023-07-10 00:00:00|7600,0000000|B0000300003227|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6009||PAG|2023-07-10 00:00:00|7600,0000000|B0000300003228|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6010||PAG|2023-07-10 00:00:00|9900,0000000|B0000300003229|FAC|PAG|36,6700000|,0000000|,0000000|2023-07-20 00:00:00|10296,0000000|2023-07-31 00:00:00|10692,0000000|S|38,1400000|39,6000000
6011||PAG|2023-07-10 00:00:00|7600,0000000|B0000300003230|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6012||PAG|2023-07-10 00:00:00|7600,0000000|B0000300003231|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6013||PAG|2023-07-10 00:00:00|7600,0000000|B0000300003232|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6014||PAG|2023-07-10 00:00:00|7600,0000000|B0000300003233|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6015||PAG|2023-07-10 00:00:00|14400,0000000|B0000300003234|FAC|PAG|53,3300000|,0000000|,0000000|2023-07-20 00:00:00|14976,0000000|2023-07-31 00:00:00|15552,0000000|S|55,4600000|57,6000000
6016||PAG|2023-07-10 00:00:00|9800,0000000|B0000300003235|FAC|PAG|36,3000000|,0000000|,0000000|2023-07-20 00:00:00|10192,0000000|2023-07-31 00:00:00|10584,0000000|S|37,7500000|39,2000000
6017||PAG|2023-07-10 00:00:00|12100,0000000|B0000300003236|FAC|PAG|44,8100000|,0000000|,0000000|2023-07-20 00:00:00|12584,0000000|2023-07-31 00:00:00|13068,0000000|S|46,6000000|48,3900000
6018||PAG|2023-07-10 00:00:00|9800,0000000|B0000300003237|FAC|PAG|36,3000000|,0000000|,0000000|2023-07-20 00:00:00|10192,0000000|2023-07-31 00:00:00|10584,0000000|S|37,7500000|39,2000000
6019||PAG|2023-07-10 00:00:00|9800,0000000|B0000300003238|FAC|PAG|36,3000000|,0000000|,0000000|2023-07-20 00:00:00|10192,0000000|2023-07-31 00:00:00|10584,0000000|S|37,7500000|39,2000000
6020||PAG|2023-07-10 00:00:00|9800,0000000|B0000300003239|FAC|PAG|36,3000000|,0000000|,0000000|2023-07-20 00:00:00|10192,0000000|2023-07-31 00:00:00|10584,0000000|S|37,7500000|39,2000000
6021||PAG|2023-07-10 00:00:00|9800,0000000|B0000300003240|FAC|PAG|36,3000000|,0000000|,0000000|2023-07-20 00:00:00|10192,0000000|2023-07-31 00:00:00|10584,0000000|S|37,7500000|39,2000000
6022||PAG|2023-07-10 00:00:00|9800,0000000|B0000300003241|FAC|PAG|36,3000000|,0000000|,0000000|2023-07-20 00:00:00|10192,0000000|2023-07-31 00:00:00|10584,0000000|S|37,7500000|39,2000000
6023||PAG|2023-07-10 00:00:00|9800,0000000|B0000300003242|FAC|PAG|36,3000000|,0000000|,0000000|2023-07-20 00:00:00|10192,0000000|2023-07-31 00:00:00|10584,0000000|S|37,7500000|39,2000000
6024||PAG|2023-07-10 00:00:00|9800,0000000|B0000300003243|FAC|PAG|36,3000000|,0000000|,0000000|2023-07-20 00:00:00|10192,0000000|2023-07-31 00:00:00|10584,0000000|S|37,7500000|39,2000000
6025||PAG|2023-07-10 00:00:00|5500,0000000|B0000300003244|FAC|PAG|20,3700000|,0000000|,0000000|2023-07-20 00:00:00|5720,0000000|2023-07-31 00:00:00|5940,0000000|S|21,1800000|22,0000000
6026||PAG|2023-07-10 00:00:00|7600,0000000|B0000300003245|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6027||PAG|2023-07-10 00:00:00|5499,9900000|A0000300002600|FAC|PAG|20,3700000|,0000000|,0000000|2023-07-20 00:00:00|5719,9900000|2023-07-31 00:00:00|5939,9900000|S|21,1800000|22,0000000
6028||PAG|2023-07-10 00:00:00|7800,0000000|A0000300002601|FAC|PAG|28,8900000|,0000000|,0000000|2023-07-20 00:00:00|8112,0000000|2023-07-31 00:00:00|8424,0000000|S|30,0500000|31,2000000
6029||PAG|2023-07-10 00:00:00|5499,9900000|A0000300002602|FAC|PAG|20,3700000|,0000000|,0000000|2023-07-20 00:00:00|5719,9900000|2023-07-31 00:00:00|5939,9900000|S|21,1800000|22,0000000
6030||PAG|2023-07-10 00:00:00|5499,9900000|A0000300002603|FAC|PAG|20,3700000|,0000000|,0000000|2023-07-20 00:00:00|5719,9900000|2023-07-31 00:00:00|5939,9900000|S|21,1800000|22,0000000
6031||PAG|2023-07-10 00:00:00|5499,9900000|A0000300002604|FAC|PAG|20,3700000|,0000000|,0000000|2023-07-20 00:00:00|5719,9900000|2023-07-31 00:00:00|5939,9900000|S|21,1800000|22,0000000
6032||PAG|2023-07-10 00:00:00|8000,0000000|A0000300002605|FAC|PAG|29,6300000|,0000000|,0000000|2023-07-20 00:00:00|8320,0000000|2023-07-31 00:00:00|8640,0000000|S|30,8200000|32,0000000
6033||PAG|2023-07-10 00:00:00|5499,9900000|A0000300002606|FAC|PAG|20,3700000|,0000000|,0000000|2023-07-20 00:00:00|5719,9900000|2023-07-31 00:00:00|5939,9900000|S|21,1800000|22,0000000
6034||PAG|2023-07-10 00:00:00|5499,9900000|A0000300002607|FAC|PAG|20,3700000|,0000000|,0000000|2023-07-20 00:00:00|5719,9900000|2023-07-31 00:00:00|5939,9900000|S|21,1800000|22,0000000
6035||PAG|2023-07-10 00:00:00|5499,9900000|A0000300002608|FAC|PAG|20,3700000|,0000000|,0000000|2023-07-20 00:00:00|5719,9900000|2023-07-31 00:00:00|5939,9900000|S|21,1800000|22,0000000
6036||PAG|2023-07-10 00:00:00|7800,0000000|A0000300002609|FAC|PAG|28,8900000|,0000000|,0000000|2023-07-20 00:00:00|8112,0000000|2023-07-31 00:00:00|8424,0000000|S|30,0500000|31,2000000
6037||PAG|2023-07-10 00:00:00|5499,9900000|A0000300002610|FAC|PAG|20,3700000|,0000000|,0000000|2023-07-20 00:00:00|5719,9900000|2023-07-31 00:00:00|5939,9900000|S|21,1800000|22,0000000
6038||PAG|2023-07-10 00:00:00|5499,9900000|A0000300002611|FAC|PAG|20,3700000|,0000000|,0000000|2023-07-20 00:00:00|5719,9900000|2023-07-31 00:00:00|5939,9900000|S|21,1800000|22,0000000
6039||PAG|2023-07-10 00:00:00|5499,9900000|A0000300002612|FAC|PAG|20,3700000|,0000000|,0000000|2023-07-20 00:00:00|5719,9900000|2023-07-31 00:00:00|5939,9900000|S|21,1800000|22,0000000
6040||PAG|2023-07-10 00:00:00|5499,9900000|A0000300002613|FAC|PAG|20,3700000|,0000000|,0000000|2023-07-20 00:00:00|5719,9900000|2023-07-31 00:00:00|5939,9900000|S|21,1800000|22,0000000
6041||PAG|2023-07-10 00:00:00|5499,9900000|A0000300002614|FAC|PAG|20,3700000|,0000000|,0000000|2023-07-20 00:00:00|5719,9900000|2023-07-31 00:00:00|5939,9900000|S|21,1800000|22,0000000
6042||PAG|2023-07-10 00:00:00|5499,9900000|A0000300002615|FAC|PAG|20,3700000|,0000000|,0000000|2023-07-20 00:00:00|5719,9900000|2023-07-31 00:00:00|5939,9900000|S|21,1800000|22,0000000
6043||PAG|2023-07-10 00:00:00|5499,9900000|A0000300002616|FAC|PAG|20,3700000|,0000000|,0000000|2023-07-20 00:00:00|5719,9900000|2023-07-31 00:00:00|5939,9900000|S|21,1800000|22,0000000
6044||PAG|2023-07-10 00:00:00|5499,9900000|A0000300002617|FAC|PAG|20,3700000|,0000000|,0000000|2023-07-20 00:00:00|5719,9900000|2023-07-31 00:00:00|5939,9900000|S|21,1800000|22,0000000
6045||PAG|2023-07-10 00:00:00|5499,9900000|A0000300002618|FAC|PAG|20,3700000|,0000000|,0000000|2023-07-20 00:00:00|5719,9900000|2023-07-31 00:00:00|5939,9900000|S|21,1800000|22,0000000
6046||PAG|2023-07-10 00:00:00|5499,9900000|A0000300002619|FAC|PAG|20,3700000|,0000000|,0000000|2023-07-20 00:00:00|5719,9900000|2023-07-31 00:00:00|5939,9900000|S|21,1800000|22,0000000
6047||PAG|2023-07-10 00:00:00|5499,9900000|A0000300002620|FAC|PAG|20,3700000|,0000000|,0000000|2023-07-20 00:00:00|5719,9900000|2023-07-31 00:00:00|5939,9900000|S|21,1800000|22,0000000
6048||PAG|2023-07-10 00:00:00|5499,9900000|A0000300002621|FAC|PAG|20,3700000|,0000000|,0000000|2023-07-20 00:00:00|5719,9900000|2023-07-31 00:00:00|5939,9900000|S|21,1800000|22,0000000
6049||PAG|2023-07-10 00:00:00|5499,9900000|A0000300002622|FAC|PAG|20,3700000|,0000000|,0000000|2023-07-20 00:00:00|5719,9900000|2023-07-31 00:00:00|5939,9900000|S|21,1800000|22,0000000
6050||PAG|2023-07-10 00:00:00|10100,0000000|A0000300002623|FAC|PAG|37,4100000|,0000000|,0000000|2023-07-20 00:00:00|10504,0000000|2023-07-31 00:00:00|10908,0000000|S|38,9100000|40,4000000
6051||PAG|2023-07-10 00:00:00|5499,9900000|A0000300002624|FAC|PAG|20,3700000|,0000000|,0000000|2023-07-20 00:00:00|5719,9900000|2023-07-31 00:00:00|5939,9900000|S|21,1800000|22,0000000
6052||PAG|2023-07-10 00:00:00|5499,9900000|A0000300002625|FAC|PAG|20,3700000|,0000000|,0000000|2023-07-20 00:00:00|5719,9900000|2023-07-31 00:00:00|5939,9900000|S|21,1800000|22,0000000
6053||PAG|2023-07-10 00:00:00|5499,9900000|A0000300002626|FAC|PAG|20,3700000|,0000000|,0000000|2023-07-20 00:00:00|5719,9900000|2023-07-31 00:00:00|5939,9900000|S|21,1800000|22,0000000
6054||PAG|2023-07-10 00:00:00|8000,0000000|A0000300002627|FAC|PAG|29,6300000|,0000000|,0000000|2023-07-20 00:00:00|8320,0000000|2023-07-31 00:00:00|8640,0000000|S|30,8200000|32,0000000
6055||PAG|2023-07-10 00:00:00|5499,9900000|A0000300002628|FAC|PAG|20,3700000|,0000000|,0000000|2023-07-20 00:00:00|5719,9900000|2023-07-31 00:00:00|5939,9900000|S|21,1800000|22,0000000
6056||PAG|2023-07-10 00:00:00|8000,0000000|A0000300002629|FAC|PAG|29,6300000|,0000000|,0000000|2023-07-20 00:00:00|8320,0000000|2023-07-31 00:00:00|8640,0000000|S|30,8200000|32,0000000
6057||PAG|2023-07-10 00:00:00|5499,9900000|A0000300002630|FAC|PAG|20,3700000|,0000000|,0000000|2023-07-20 00:00:00|5719,9900000|2023-07-31 00:00:00|5939,9900000|S|21,1800000|22,0000000
6058||PAG|2023-07-10 00:00:00|5499,9900000|A0000300002631|FAC|PAG|20,3700000|,0000000|,0000000|2023-07-20 00:00:00|5719,9900000|2023-07-31 00:00:00|5939,9900000|S|21,1800000|22,0000000
6059||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002632|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6060||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002633|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6061||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002634|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6062||PAG|2023-07-10 00:00:00|9900,0000000|A0000300002635|FAC|PAG|36,6700000|,0000000|,0000000|2023-07-20 00:00:00|10296,0000000|2023-07-31 00:00:00|10692,0000000|S|38,1400000|39,6000000
6063||PAG|2023-07-10 00:00:00|12400,0100000|A0000300002636|FAC|PAG|45,9300000|,0000000|,0000000|2023-07-20 00:00:00|12896,0100000|2023-07-31 00:00:00|13392,0100000|S|47,7700000|49,6000000
6064||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002637|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6065||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002638|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6066||PAG|2023-07-10 00:00:00|9900,0000000|A0000300002639|FAC|PAG|36,6700000|,0000000|,0000000|2023-07-20 00:00:00|10296,0000000|2023-07-31 00:00:00|10692,0000000|S|38,1400000|39,6000000
6067||PAG|2023-07-10 00:00:00|9900,0000000|A0000300002640|FAC|PAG|36,6700000|,0000000|,0000000|2023-07-20 00:00:00|10296,0000000|2023-07-31 00:00:00|10692,0000000|S|38,1400000|39,6000000
6068||PAG|2023-07-10 00:00:00|10100,0000000|A0000300002641|FAC|PAG|37,4100000|,0000000|,0000000|2023-07-20 00:00:00|10504,0000000|2023-07-31 00:00:00|10908,0000000|S|38,9100000|40,4000000
6069||PAG|2023-07-10 00:00:00|14700,0100000|A0000300002642|FAC|PAG|54,4400000|,0000000|,0000000|2023-07-20 00:00:00|15288,0100000|2023-07-31 00:00:00|15876,0100000|S|56,6200000|58,8000000
6070||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002643|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6071||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002644|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6072||PAG|2023-07-10 00:00:00|9900,0000000|A0000300002645|FAC|PAG|36,6700000|,0000000|,0000000|2023-07-20 00:00:00|10296,0000000|2023-07-31 00:00:00|10692,0000000|S|38,1400000|39,6000000
6073||PAG|2023-07-10 00:00:00|9900,0000000|A0000300002646|FAC|PAG|36,6700000|,0000000|,0000000|2023-07-20 00:00:00|10296,0000000|2023-07-31 00:00:00|10692,0000000|S|38,1400000|39,6000000
6074||PAG|2023-07-10 00:00:00|9900,0000000|A0000300002647|FAC|PAG|36,6700000|,0000000|,0000000|2023-07-20 00:00:00|10296,0000000|2023-07-31 00:00:00|10692,0000000|S|38,1400000|39,6000000
6075||PAG|2023-07-10 00:00:00|9900,0000000|A0000300002648|FAC|PAG|36,6700000|,0000000|,0000000|2023-07-20 00:00:00|10296,0000000|2023-07-31 00:00:00|10692,0000000|S|38,1400000|39,6000000
6076||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002649|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6077||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002650|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6078||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002651|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6079||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002652|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6080||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002653|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6081||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002654|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6082||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002655|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6083||PAG|2023-07-10 00:00:00|9900,0000000|A0000300002656|FAC|PAG|36,6700000|,0000000|,0000000|2023-07-20 00:00:00|10296,0000000|2023-07-31 00:00:00|10692,0000000|S|38,1400000|39,6000000
6084||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002657|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6085||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002658|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6086||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002659|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6087||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002660|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6088||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002661|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6089||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002662|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6090||PAG|2023-07-10 00:00:00|12400,0100000|A0000300002663|FAC|PAG|45,9300000|,0000000|,0000000|2023-07-20 00:00:00|12896,0100000|2023-07-31 00:00:00|13392,0100000|S|47,7700000|49,6000000
6091||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002664|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6092||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002665|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6093||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002666|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6094||PAG|2023-07-10 00:00:00|9900,0000000|A0000300002667|FAC|PAG|36,6700000|,0000000|,0000000|2023-07-20 00:00:00|10296,0000000|2023-07-31 00:00:00|10692,0000000|S|38,1400000|39,6000000
6095||PAG|2023-07-10 00:00:00|10100,0000000|A0000300002668|FAC|PAG|37,4100000|,0000000|,0000000|2023-07-20 00:00:00|10504,0000000|2023-07-31 00:00:00|10908,0000000|S|38,9100000|40,4000000
6096||PAG|2023-07-10 00:00:00|9900,0000000|A0000300002669|FAC|PAG|36,6700000|,0000000|,0000000|2023-07-20 00:00:00|10296,0000000|2023-07-31 00:00:00|10692,0000000|S|38,1400000|39,6000000
6097||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002670|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6098||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002671|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6099||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002672|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6100||PAG|2023-07-10 00:00:00|9900,0000000|A0000300002673|FAC|PAG|36,6700000|,0000000|,0000000|2023-07-20 00:00:00|10296,0000000|2023-07-31 00:00:00|10692,0000000|S|38,1400000|39,6000000
6101||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002674|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6102||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002675|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6103||PAG|2023-07-10 00:00:00|9900,0000000|A0000300002676|FAC|PAG|36,6700000|,0000000|,0000000|2023-07-20 00:00:00|10296,0000000|2023-07-31 00:00:00|10692,0000000|S|38,1400000|39,6000000
6104||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002677|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6105||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002678|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
6106||PAG|2023-07-10 00:00:00|12400,0100000|A0000300002679|FAC|PAG|45,9300000|,0000000|,0000000|2023-07-20 00:00:00|12896,0100000|2023-07-31 00:00:00|13392,0100000|S|47,7700000|49,6000000
6107||PAG|2023-07-10 00:00:00|10100,0000000|A0000300002680|FAC|PAG|37,4100000|,0000000|,0000000|2023-07-20 00:00:00|10504,0000000|2023-07-31 00:00:00|10908,0000000|S|38,9100000|40,4000000
6108||PAG|2023-07-10 00:00:00|9900,0000000|A0000300002681|FAC|PAG|36,6700000|,0000000|,0000000|2023-07-20 00:00:00|10296,0000000|2023-07-31 00:00:00|10692,0000000|S|38,1400000|39,6000000
6109||PAG|2023-07-10 00:00:00|7600,0000000|A0000300002682|FAC|PAG|28,1500000|,0000000|,0000000|2023-07-20 00:00:00|7904,0000000|2023-07-31 00:00:00|8208,0000000|S|29,2800000|30,4000000
